Region	log2FC.delta_RBR_plus__VS__WT_plus	FDR.delta_RBR_plus__VS__WT_plus	log2FC.delta_Z1_plus__VS__WT_plus	FDR.delta_Z1_plus__VS__WT_plus	log2FC.delta_Z10_plus__VS__WT_plus	FDR.delta_Z10_plus__VS__WT_plus
chr4:119902911-119903284	-0.120835040715607	0.8636897885144259	-0.487673016644705	0.151390671887114	-0.240127904316595	0.4440631749382479
chr4:119963109-119963465	-0.115833179688915	0.861160377750124	0.0681708778487398	0.8464608576461891	0.0647545502741425	0.8360064167381519
chr4:120134149-120134437	0.3915087823106621	0.3307814216399581	-1.38399993405943	7.487435459726209e-5	0.1038562189014	0.725699668220507
chr4:120235605-120235843	-0.3921067144607701	0.631106457084009	-0.5533297233576271	0.255563001338754	-0.217443822718462	0.628866202806291
chr4:120375867-120376233	0.5354426162949609	0.11743290102521	0.5132580132633571	0.0499616908378991	-0.4187819923456741	0.150735917682451
chr4:120548254-120548729	0.218120213654571	0.378421823012198	0.4144398038951809	0.010418644438389	0.4337520602400061	0.0108385209199103
chr4:120550012-120550435	-0.0639522338098305	0.8488937299267091	0.147099713720038	0.370221027476964	0.42393555588354	0.00219609157691657
chr4:120945826-120946072	0.116479080807326	0.937735672026662	0.9976420856416668	0.0437531808503761	-0.159670099250133	0.81261599054907
chr4:120971041-120971398	-0.1716766911639649	0.71560124979157	0.168592940689349	0.516275707306877	0.016505055914915	0.95231420454936
chr4:120992407-120992699	0.430262315004331	0.600175040767971	0.919147258440708	0.0303360218458549	-0.650548279688083	0.229465591204464
chr4:121077372-121077578	-0.470510732095628	0.5584014078828811	-0.11757376982133	0.8253395371113009	-0.244451893282815	0.597012377194146
chr4:121640117-121640483	0.00393856823566416	0.9969494968532828	-0.488187093691921	0.124767235389291	0.735310942900645	0.00318320373691081
chr4:121730737-121731030	-0.980724725887859	0.135851124155546	-1.32920117411783	0.00969399667866092	-1.39350703149131	0.00744913114186308
chr4:121898805-121899105	0.481885232084028	0.4925705718589821	0.232840120307129	0.645388377963808	-0.04777230135366999	0.927890783528874
chr4:122113520-122113934	-0.3791304173478471	0.5239363384228211	0.168095445195759	0.6513821780409009	0.260195382736416	0.40851022546406
chr4:122173404-122173971	-0.359698227393481	0.451451603191775	0.439159467746905	0.102113671854473	0.0359635276384198	0.9104509904772758
chr4:122228977-122229257	-0.453947640076305	0.536235193181782	-0.908090261146157	0.0559830866658931	0.230474143114669	0.561703187566582
chr4:122383812-122384193	-0.105263101104131	0.878448502393372	0.458128821446611	0.0977470215780062	0.4172004376285221	0.108297302661176
chr4:122405739-122406078	-0.0889277748983876	0.913339415861096	-0.136081406044765	0.7284735172541079	-0.99274800709256	0.00798893203306492
chr4:122618278-122618526	0.230552475940757	0.700200849766801	-0.209304715805167	0.5812727891444119	0.320853943746937	0.303022744441625
chr4:122647844-122648237	-0.233324716280776	0.7416390655176669	0.00797594875467808	0.9859897112666032	-1.01990237541994	0.0107760149935784
chr4:122821546-122821885	0.236986694147566	0.6881589658966879	0.335778372857004	0.300291490549297	-0.936945762138758	0.010416180336905
chr4:122865167-122865447	-0.0974905478973949	0.927786300219568	0.6237146874503001	0.101853781752563	0.186666253563186	0.6508804214648051
chr4:122871280-122871687	-0.30885352158673	0.2261235293391569	-0.3603865292090021	0.0515915971866116	0.16682703350643	0.312686655734943
chr4:123498082-123498337	-0.0906367102525063	0.935577338866698	-0.665593809392525	0.1792428990593639	0.479663272588204	0.203043777035273
chr4:123498985-123499331	0.0923696829309627	0.902253216360313	0.232573344546966	0.505193216697176	-2.01908496017588	4.902186399528579e-5
chr4:123638022-123638368	-0.0325841211457083	0.965798658720879	-0.300538972583073	0.313138038111618	0.5599577160721739	0.0169169373141249
chr4:123653432-123653722	0.190990673070607	0.7771536561495791	0.517426782874682	0.108959267995335	0.912468050096698	0.002080951487822911
chr4:123679160-123679381	-1.86752111220604e-4	0.99990093796398	0.0469520915155923	0.934270726314501	-1.02577835106624	0.0514294490954323
chr4:123835548-123835966	0.273039006749365	0.7417641992147359	0.115760267302392	0.823989825147305	0.7739097912108169	0.035638025266005
chr4:124024141-124024366	-0.4335418683423221	0.633280646398816	-0.100649278239229	0.8633537507267891	-1.25417591135988	0.0271076945522322
chr4:124165474-124165722	0.307324786490281	0.687617488518823	-1.53768264715353	0.00690550739104836	0.112599794507486	0.8178364227920251
chr4:124319302-124319671	0.328408713707196	0.205766403943949	0.0312843050945439	0.9022509385743168	-1.14836550583337	5.323405601513919e-6
chr4:124485912-124486286	0.0560471968749657	0.9388460675475172	0.008586827311511471	0.9812918396266708	0.283174631468285	0.280840823391612
chr4:124693910-124694331	0.122425665903777	0.8672871884517149	0.297004825402597	0.3814760433787021	0.238860892141137	0.448980502418895
chr4:125033039-125033360	0.123606711587257	0.8956433047811009	-1.15635592769395	0.0202245709554924	-0.7079789151907141	0.109132252113645
chr4:125183419-125183734	-0.0649900085540504	0.936585386559392	-0.7098315864234459	0.0412056007420143	0.5922073452760931	0.0277751089504261
chr4:125634473-125634822	0.389091754380117	0.398750044318327	0.651029372268229	0.0217903721523464	0.1883646491399789	0.55086678924591
chr4:126234613-126234931	-0.183324984645011	0.7764653831037339	-0.384042872835485	0.266410714494793	-0.107723350806444	0.7496073395369879
chr4:126236794-126237071	0.26983540488629	0.662557402241549	-0.185551729750644	0.6538465962312989	-0.925385034852264	0.0232284306005181
chr4:127145013-127145215	-0.188992485656001	0.848760086597513	0.110880670547527	0.833032913471708	-1.6726000909284	0.004654563105237711
chr4:127326578-127326840	-0.259206549615255	0.7680416762595121	-0.5360320490598139	0.259394686253825	-1.20882296444975	0.0171243608179191
chr4:128321914-128322262	0.38711192913288	0.335882484767758	-1.01486204349937	0.00186915924121642	0.306690871470697	0.245369630517282
chr4:128459991-128460323	0.347725793350629	0.527167910185767	-0.650167127436951	0.0910485481330028	0.3651056614874529	0.247917299562275
chr4:128508133-128508547	-1.04783587249341	0.0196174920550483	0.272257262294254	0.409908553732053	-1.22333458673445	0.0014025684391574
chr4:128526086-128526429	0.0652745635487923	0.9636328491116508	0.915420581215343	0.0397650771389512	0.5753204026371109	0.2032284156273589
chr4:128983272-128983558	0.580613005707415	0.169893031641449	-0.34336414773859	0.368627632317807	0.5310362228071	0.0716520585218041
chr4:128990138-128990407	0.182768967976346	0.828408912325221	0.122819893394311	0.7985275301153891	-0.457326363535681	0.307222326089017
chr4:129112428-129112859	-0.170304481075457	0.7188049225305401	0.0547874578953561	0.8549395583540059	-0.108086934058539	0.6676510791208249
chr4:129301014-129301307	0.0202243603739008	0.98797550513377	0.581906472637621	0.165010310751012	0.0705244558042661	0.8859329320540871
chr4:129375426-129375788	0.0207447201318329	0.979719804059601	0.444281316717949	0.104027213403272	-0.6867265440058922	0.0293820648164241
chr4:129495854-129496141	0.4584998026446621	0.497514933144295	0.6941605865525929	0.0778317327019235	0.599930280434925	0.109468762180166
chr4:129730606-129731140	0.263955793197247	0.4555050160249671	0.533895772467396	0.00974456352432944	0.4619572516380879	0.0239568110149841
chr4:129784608-129785016	0.540720273136998	0.133732883329954	0.223058010689355	0.475113613168471	0.794971299752488	0.00151616321758526
chr4:130265222-130265441	-0.260700209736606	0.786763289148882	-0.118494953904935	0.830973410580067	-0.146480773476813	0.773803759202973
chr4:130283835-130284187	-0.374396715409174	0.443569763581861	-0.3884192148380929	0.2213438524681761	0.203474273307368	0.471037435273764
chr4:130562372-130562730	-0.236550699671825	0.7036603207505929	0.146001524862484	0.68450383728053	-1.26779221632673	0.00134826573325133
chr4:132380954-132381212	0.174954848546178	0.834871086787792	0.21162514068117	0.630883408466582	0.297208025276902	0.431481208046441
chr4:133563368-133563736	-0.222603268167677	0.674474886244896	-1.02892888319	9.78528363882903e-4	-2.56038182134187	6.50425166525278e-7
chr4:133730832-133731089	-0.2944682962212249	0.7898337725894351	0.6560814759935101	0.149582306588606	-0.13263342343241	0.806878107761489
chr4:134067769-134068168	-0.389674590165619	0.275469409342329	-0.907218260542641	4.08747627966724e-4	-0.6031106104822379	0.0116660073724064
chr4:134241759-134242069	-0.479195587414081	0.489174015736048	0.153461052299429	0.7310619156352378	-0.862671982136843	0.0452953736417878
chr4:134404874-134405082	-0.4081835976424521	0.7886392498714321	-0.5296793579617189	0.505723383535257	1.47200925207315	0.0045113885658905
chr4:134762779-134763018	-0.437566649319275	0.571701056621515	-0.317846904575111	0.512484792134796	0.197391492986332	0.6294384534052451
chr4:135250050-135250265	-0.358448386431313	0.7556627801383481	0.627922450555756	0.204758264741649	0.6505058056719301	0.163479670322445
chr4:136292389-136292639	-0.017518010121689898	0.98797550513377	-0.35011925294242	0.438787015307431	0.329747683696122	0.3771299512486401
chr4:137785775-137786092	-0.63186389690096	0.200285237555072	-0.3730011457942351	0.301867760148544	-0.251557079194558	0.451537704360631
chr4:138045497-138045739	-0.230575712885262	0.8054341350371059	-0.860633563141903	0.0875264030388822	-1.29358281252622	0.0144817495327126
chr4:138741064-138741396	-0.799318607035013	0.164157096913814	-0.103070548281322	0.820233565907213	-0.539812951862966	0.157799504671018
chr4:138956974-138957216	-0.0663076579288255	0.953018897582771	0.116961260779458	0.8123603149865691	-0.222720891730045	0.629230322947229
chr4:139011644-139012001	-0.0293491113355083	0.97608353997159	0.137659561386225	0.7345560446553651	0.170847359501835	0.6371897135328821
chr4:139104073-139104339	-0.572440912274641	0.441929601035874	-0.5531983823748261	0.254263713059548	0.05585802684790799	0.9050555840800528
chr4:139602191-139602563	-0.201112013570899	0.72438472829217	0.162294926970163	0.6125182283353628	0.294703777264177	0.279479713603533
chr4:139792223-139792580	-0.477695390945753	0.307483201011995	-0.390428160770498	0.2305928914137831	0.161763802014922	0.582525394651118
chr4:139840309-139840642	-0.145368849060228	0.8133021781350909	-0.723514618906153	0.0206672026753757	0.0131472588193939	0.9684043561083712
chr4:139859501-139859791	0.150943549058024	0.878448502393372	-0.615001095993817	0.227384248804438	-0.125145792403053	0.7957092704903199
chr4:139951799-139952157	-0.3406863929311311	0.40698865517262	0.481121601123584	0.0390645027340777	0.0645916479739248	0.8119633919072621
chr4:140005419-140005732	-0.00412979759929135	0.996114787885218	0.426166368505946	0.0513328593044543	-1.45164863524955	5.48245535989488e-6
chr4:140020543-140020906	0.158125758463071	0.7903849421390999	0.522909063318615	0.0528324209821042	0.389621803075939	0.134519098368719
chr4:140150642-140150917	0.0892977932771922	0.931904282539192	0.0153207957945037	0.977572224906909	0.0263263162010115	0.955627708482897
chr4:140216747-140217207	-0.119943608972925	0.656554412102651	0.364989196981661	0.00888441679023896	0.5550053331793899	5.599049633866109e-5
chr4:140223170-140223524	0.329324368704107	0.505056363267281	0.6224337020710831	0.0265908492993478	0.129502683975426	0.683940777737724
chr4:140337284-140337511	0.1797365889152769	0.859903667020932	0.166742746205139	0.762386237953828	0.366642169467112	0.403862626250471
chr4:140349240-140349538	0.855913091747777	0.0958098603029219	-0.366282152462661	0.510194191153319	1.06730507269138	0.010069663981495
chr4:140374243-140374704	0.592206083681615	0.0516594581510595	0.566750596928177	0.0194801485508995	0.524717916572239	0.0225225480175568
chr4:140430956-140431347	-0.025061164826026	0.98152929078132	0.487257728406865	0.185986880343493	0.7542134210957671	0.0198383965437034
chr4:140451985-140452348	0.357441972346046	0.460957441187281	-2.09324265637704	8.22983913542087e-6	0.18855605239055	0.5774398877658521
chr4:140524800-140525055	0.5798402939816011	0.318336753892713	-0.24887029734504	0.624304321760609	0.7594559503132958	0.0359634968692309
chr4:140540786-140541102	0.0167974212301816	0.9894408576209492	0.685327278050365	0.0771251712921461	-0.113384527879941	0.8191404442225309
chr4:140572724-140573127	-0.386475880959312	0.193192405292425	0.1874826678153431	0.3850544846526811	-0.3484198927000611	0.0941122039276351
chr4:140576238-140576553	0.633583482123082	0.178235449715318	-0.533866421758934	0.212959811904834	0.456979233430231	0.177943415247106
chr4:140578142-140578584	0.0426502629453377	0.943653562190927	0.126926390759326	0.632123063187809	-0.354652044002121	0.12152618681616
chr4:140655927-140656331	-0.1771658363426739	0.459795996402132	-0.588252063010731	1.17394985448743e-4	-1.09869428648111	8.51660123940154e-9
chr4:140682572-140682903	-0.0411470860487874	0.965158945856467	0.0998273176533961	0.80379956853551	-0.875333032159287	0.0280666643300256
chr4:140690137-140690376	-0.156001596747141	0.880822433027285	0.411320402561999	0.34577434749764	-0.00712729484289793	0.988737826595231
chr4:140933779-140934099	-0.3828984947856861	0.518944975103704	-1.84929481441475	8.76571640449453e-5	0.191042821777593	0.567385294467996
chr4:140973328-140973576	-0.42071963312893	0.656422859525618	-0.375162153806744	0.499388544760386	0.705933950722415	0.0753669826605182
chr4:141073070-141073633	0.544237264567653	0.0965297916569938	0.299339278945172	0.281884542788729	-0.214354714746992	0.453585530613373
chr4:141173289-141173551	0.447977361996216	0.364647044585141	0.265249094365459	0.463151453152503	-1.15074020097168	0.00528207453939806
chr4:141173784-141174074	0.453000386630419	0.250842928050422	0.139439422551832	0.676169918137064	0.862863478111709	6.49172067862995e-4
chr4:141174283-141174710	-0.12114328106752	0.6387948104331861	0.0233838505288794	0.899444279824495	0.343140854495309	0.007778533632338621
chr4:141247578-141247904	-0.101033110804969	0.923508239763424	0.5504886575172379	0.152010901303949	-0.0844934720948327	0.8502827483823
chr4:141280894-141281589	-0.0788743847596798	0.889092068787165	0.139606732357691	0.601244140626079	0.2766958770835981	0.203819040130419
chr4:141348718-141348967	0.758339647531559	0.0874259403098516	0.663763858521906	0.0562488319006369	0.914483567755433	0.0042390299242314
chr4:141444912-141445313	0.059383753682826	0.8825900211332071	0.902797175669975	5.20756288958198e-9	0.0592600251492644	0.7519348905040508
chr4:141531258-141531501	0.607369972823884	0.418642502750082	-0.920929450350356	0.147235028580766	-0.174898532856247	0.771881514016568
chr4:141559048-141559364	-0.242080771539964	0.704958118014572	-0.69718904347222	0.0539397124905674	0.228494273838065	0.479889838201675
chr4:141772204-141772540	-0.148776494729273	0.820184363190696	-0.43714594253647	0.206977806582204	0.2404497066885531	0.433045051263463
chr4:141782413-141782860	-0.5645684378466179	0.189136738675626	0.148465635753572	0.646080808354166	0.143969894799425	0.61741821402233
chr4:141805613-141806033	0.288686138603661	0.566737064129949	-0.598139560851938	0.0724883444592348	0.6181141880095911	0.0237726798227962
chr4:142054562-142054870	0.286421458664129	0.636496498101212	-0.439898404578467	0.262593226345635	0.570658504680552	0.0614730574352195
chr4:142227587-142227854	0.473881676331058	0.468622289226427	0.0903009788008156	0.866243657031723	-1.55321650184677	0.00798893203306492
chr4:142228300-142228677	0.0685981990339966	0.906876283145749	-0.18350710274639	0.510957945901993	-0.723101031224085	0.00506729243632809
chr4:143048079-143048404	0.00294643722201428	0.9981599165608772	-0.0535939143630106	0.898185969196506	-0.585483620090482	0.0808489768006889
chr4:143274313-143274630	0.480431790058781	0.3767328645870461	-0.0502758545679505	0.9174053838407809	0.101624513815062	0.8017018804302409
chr4:143804698-143804919	0.144336691989724	0.906703027156373	0.333990098573627	0.534414191272683	-0.349958525836459	0.538176872430339
chr4:144105691-144105906	0.0814743588486672	0.9386660913155328	0.689699848392574	0.0655169389311285	-0.6079821494018629	0.185408804200921
chr4:144106103-144106331	0.6068661731013579	0.188291966286767	0.5322911398625549	0.128168348584445	0.119937369248212	0.7644239517899292
chr4:144296806-144297203	-0.0969560556425522	0.859790846165394	-1.06091524575143	9.26456939212471e-5	-0.0372775975509187	0.898604857265614
chr4:144317951-144318151	-0.0564026860616484	0.970041805363002	0.666973750294593	0.1821486513299261	-0.21288394621833	0.724589486967581
chr4:144320496-144320840	-0.4995589008752471	0.402299376216997	0.0628597798253586	0.8884977813787879	0.349364187914735	0.282806030708559
chr4:144452595-144452823	0.484063027507742	0.533036086318327	0.449255537906914	0.36026138828284	0.661778399367611	0.122730904640032
chr4:144695126-144695672	-0.151861330274128	0.7634159645375909	0.0216523127203712	0.94441880059454	-1.75308455725903	2.29775475075131e-6
chr4:144828970-144829329	0.20125576270609	0.739439749686403	0.8068275050643628	0.00334138375916256	0.239083819144872	0.439138145509397
chr4:144942748-144943105	-0.50630869160354	0.287812236025773	0.3399741385090949	0.259372498627794	-0.602130250401018	0.0551462483383524
chr4:145064098-145064453	0.171945321504785	0.7679530661462791	0.423106364641959	0.129869184630235	-0.0399952192931554	0.9024722585270348
chr4:145277574-145277905	-0.270418307697047	0.7180081576291129	0.4485771133867609	0.215278817028867	-0.698560470206062	0.0822716657387625
chr4:145496407-145496768	0.179634828398687	0.721113119823405	-1.81257404611109	3.72508084824641e-7	-0.480092102355845	0.0744383359769595
chr4:145567631-145567946	0.548121369578915	0.176464843874787	-0.193933381309854	0.603535824350423	0.569978369570876	0.04039078147973001
chr4:145708614-145708836	-0.76503060360277	0.36286140582915	0.2247463737685561	0.6663582117432889	0.174333765255072	0.7181627701413981
chr4:146075749-146076081	-0.6881428562558339	0.213764272595619	-0.224630749284911	0.592575046649745	-0.37529121139952	0.29871217197247
chr4:146101518-146101718	0.62823923527671	0.153737973404716	-0.862889563555851	0.0380022551769345	0.9664079287466192	0.00130802366540564
chr4:146155250-146155620	0.0794048941700203	0.906094468417454	-1.1515553444781	3.70919689968125e-4	0.395726415758528	0.113002169354218
chr4:146478790-146479189	0.235972329632825	0.681319620247747	0.416565077176845	0.186198582062398	-0.15964904341713	0.663530941376227
chr4:146531001-146531324	0.0282404988895684	0.974212575187141	-0.21990658110405	0.542771382758507	-0.833390011885842	0.0148525022304276
chr4:146538142-146538413	0.101010292443293	0.9226804632750908	0.208804781584476	0.652367919320641	0.3843167616038909	0.320108174967245
chr4:146540321-146540799	0.539008380943775	0.0412330187495755	0.436783315495243	0.0485114074201533	0.901666977484482	2.15979437292738e-5
chr4:146761313-146761645	0.031429197950152	0.9807855338359808	0.823420735716023	0.0427528099949908	0.413969184838445	0.329827166797782
chr4:146767752-146768074	0.644399019662229	0.0232397231281357	-0.0963286929656251	0.763999288998551	0.710722255851333	0.001832043499209189
chr4:146877444-146877835	-0.245496312255695	0.644749265590038	0.567303056246933	0.0268966738431474	-0.575637035902486	0.045137271663367
chr4:147016290-147016608	0.5996158458134581	0.367379819959296	-0.403750351808828	0.4719021009072921	0.9599626146013092	0.0137305109440993
chr4:147097005-147097256	0.3564779437312021	0.532830197267915	0.8654152099586571	0.00447704765509841	0.223958419368257	0.51381686058096
chr4:147163151-147163689	0.0463139949291609	0.956482604800919	0.0939951452068415	0.802962727677771	0.444334906190033	0.11796516381522
chr4:147164570-147164944	0.506894729049424	0.149897423862579	0.3782361215942101	0.164742605448893	0.875064309712948	3.32900448381724e-4
chr4:147940227-147940543	-0.016460389563936	0.9864568353835528	-0.6395528624365899	0.0657106291226288	-0.378665528914003	0.2355408977627911
chr4:148018273-148018477	-0.930581694081268	0.296550528324553	0.294696036631215	0.585329384084157	-0.333838966406321	0.541799258152301
chr4:148082080-148082411	-0.185580677722743	0.7993033299436791	0.289951902936134	0.4084001327844729	-1.71503499002223	4.53519078650775e-4
chr4:148328426-148328787	0.409884761854845	0.5295999293540821	0.7556381935106801	0.0390964905799577	0.155172251815244	0.711157674411573
chr4:148439989-148440354	-0.126847045985235	0.8455016882721791	0.549483901851094	0.0417601772490328	-0.08443057488881303	0.798201436930228
chr4:148511475-148511926	0.309229921658721	0.607269484385864	0.0175824954446405	0.969804723768749	0.430961078424234	0.182967990385339
chr4:148629148-148629700	-0.0799199950186811	0.896109705424928	0.170263534725857	0.5340079616619939	-0.270677544932479	0.283526042071232
chr4:148721125-148721393	-0.0859094564982665	0.933313362664424	0.385868457640654	0.334319388602359	-0.5571732174387309	0.206338441731365
chr4:148787936-148788337	0.0441075497531075	0.9413537931968348	0.2167070141822061	0.3800026489995	0.196804768361923	0.3853788169634411
chr4:148846346-148846566	0.0581286818505662	0.959378538434145	-1.66407774537419	0.00390900620670005	0.113899086863041	0.7974191585298399
chr4:148854597-148854839	-0.467987746603012	0.476026126893634	-1.23627848929506	0.00704376993748349	0.0156137999460543	0.971223242022042
chr4:148905165-148905669	-0.5324459427248229	0.1979221235395389	-0.666726558367585	0.0266148715235948	-0.7943108996068651	0.0071645621269696
chr4:148966189-148966500	0.715977343875678	0.285213965232433	0.96539381260097	0.0275568028743099	0.5621943522489411	0.209906025688281
chr4:148978052-148978419	-0.0500649609199234	0.935577338866698	-1.47651322960633	3.831112888345289e-7	0.528699945433579	0.0140124096513578
chr4:150185356-150185688	-0.269829109712967	0.638559721044836	-0.132226115199144	0.721539059168527	-1.33411482075935	4.37305123267762e-4
chr4:150817636-150817862	-0.7075445502627571	0.296304396448455	-0.905908794708942	0.0611542194606559	-1.35934625764586	0.010723039801041
chr4:150835696-150836002	0.207849249456644	0.819949674918119	0.250130967362785	0.603758253802283	0.945423220488539	0.0104118251800317
chr4:150902018-150902378	-0.0366460661673238	0.9604130230165352	-0.96734929094739	0.00130627283585225	-1.02595190901295	9.357131553594401e-4
chr4:150920664-150920990	0.339172665690139	0.521267742380223	-1.15834955478695	0.00348715626026364	-0.265674289077266	0.4476870893670421
chr4:150931735-150932056	0.00496615726594771	0.9969494968532828	-0.6014186247043871	0.157289266847991	-0.505026902430872	0.204305266533708
chr4:151130629-151130925	-0.07019133907146499	0.947876878541382	0.4539982361397429	0.238570063425183	0.696100338368103	0.0394611836503102
chr4:151164025-151164404	-0.0566269769956035	0.926659990315907	-0.78973513910898	0.00295178438448519	-0.107448059163444	0.669694589772463
chr4:151192592-151192815	0.983500355440756	0.0200496915268781	0.2231648408933661	0.620965731170744	0.852790777996907	0.0171273694615195
chr4:151219085-151219335	-0.43978789496371	0.544903936505175	-0.510612466665814	0.265067782966329	-0.0189505546715452	0.9687991421159408
chr4:151749379-151749756	0.24306474507123	0.7965464723026601	0.938303493974062	0.0197825269884966	0.569885959068677	0.171762754479496
chr4:151882052-151882377	-0.306032060381765	0.6765904990723071	0.0434656591165266	0.926902877807917	-0.3800419230386939	0.349228262464785
chr4:152020444-152020803	-0.249912137846365	0.312101752568459	-0.140029761403533	0.445885065724144	0.00521019766051141	0.978346546708345
chr4:152038548-152038889	-0.173721081715752	0.802564096680232	-0.600925779064702	0.0917162182757295	-0.554311144703875	0.0980609695202109
chr4:152197935-152198281	0.0444060622840872	0.9503305512883292	-0.265215667524285	0.3724809911510429	0.515639842990126	0.027292373184169
chr4:152283815-152284230	-0.2894868630411551	0.293906312786068	-0.471649342173588	0.0145691051956162	-2.0659427598829	1.10538273414864e-10
chr4:152565840-152566094	-0.0082061509847801	0.995134931704235	-0.0151011465571957	0.976671385299768	0.183122139353744	0.6449345386768339
chr4:152682218-152682534	0.235884648609724	0.7178061348432628	0.6883265819898011	0.030749183557147	0.113065389788579	0.759267946079337
chr4:152722766-152723111	-0.651466848965644	0.0940066378300534	-0.0985652512500034	0.7675337114365591	-0.454709394005451	0.112409036852897
chr4:153329719-153330057	0.5986642533262061	0.312101752568459	0.325854120935414	0.473193278851235	0.905824626000284	0.0124429152891209
chr4:153421990-153422331	0.113375693483238	0.8837871837689542	0.594317045881352	0.0580610549672552	0.134242324679176	0.7047711464089559
chr4:153656591-153656820	0.124497179084944	0.905823943423522	-0.0360828115659016	0.9498985605883292	-0.680117451191306	0.1769519397473061
chr4:153700702-153700988	0.539938177704631	0.205766403943949	0.7903571841545292	0.005921427932012621	0.244877587530802	0.437771451234408
chr4:153767902-153768183	-0.184390929771055	0.816940816390029	0.186567473281866	0.647625944043849	-1.16352467458809	0.007955533362077591
chr4:154004566-154004945	0.174788572523505	0.8005246834010129	0.647079438762654	0.0332020053169075	0.149216413987411	0.665026425088835
chr4:154006313-154006725	-0.0957450881101175	0.792769213375393	0.238175851818272	0.177358178931792	-0.835616025830965	2.4441903327652e-5
chr4:154049064-154049421	-0.346728724698442	0.3850181371574261	0.173310445500477	0.516974806913583	-0.196396027339204	0.442496740705204
chr4:154064118-154064437	0.46461906746704	0.276593913441572	-0.92638857537473	0.011267917033622	0.26137598820835	0.399349216213497
chr4:154077503-154077785	0.189634263083242	0.8133021781350909	-0.433742181011074	0.341493700538965	0.569515645560014	0.103508597616891
chr4:154239928-154240173	0.103818378671828	0.917752878967413	-0.3730359855686989	0.431997673459651	0.0326187389464938	0.944468171865916
chr4:154265510-154265934	0.0262182709941344	0.93861642829756	-0.0217363835038693	0.900919808111496	0.701150078622682	1.3743991705783e-7
chr4:154354230-154354561	-0.251761696777429	0.614170927126511	-1.17520158629404	1.64919945653535e-4	-2.50905738245984	3.47069900034213e-7
chr4:154387478-154387720	0.641110602189744	0.121360587372069	-0.0428941335059286	0.921918684375283	0.9650770939046172	9.000409826190141e-4
chr4:154495534-154495911	-0.156714777379526	0.80303722942402	-0.7942206706821909	0.0148560472997587	0.199109489429965	0.481553115033779
chr4:154555939-154556230	-0.692155633729481	0.189579138058122	-0.0604781438448409	0.8895185647515941	-1.23880280013598	0.003776619064410521
chr4:154566394-154566671	-0.3935362398910511	0.5508066338825149	-0.368073357999379	0.400983180710678	-1.11440871511915	0.00955780229764725
chr4:154671364-154671721	-0.1460147347780059	0.814941300132775	-0.832991087260857	0.010329643536221	0.123182409502103	0.681896145318121
chr4:155213840-155214125	0.256170596899644	0.7791537186818829	0.7961250473832551	0.0484605660013233	-0.0577435788592746	0.9126932313139308
chr4:155254148-155254624	0.276787877718846	0.489200688451121	-0.6384923741893311	0.0189495085113748	-0.320026602990691	0.223115025447008
chr4:155265939-155266202	0.1775293430337339	0.8363195935115341	-0.421950333967108	0.370954391846379	-0.194141927610776	0.6556839526825611
chr4:155269862-155270149	-0.359774949086728	0.7631744428585191	1.14322176133977	0.0104227360034133	0.8120055889929501	0.07308265115042402
chr4:155427513-155427741	-0.1741520288413519	0.875419955572309	-0.00579166982256409	0.992348449132636	0.6335991556738579	0.108721328999697
chr4:155473270-155473616	-0.5380144510187129	0.173072950899308	-0.661329893062265	0.024477365720674	0.14913040163698	0.584775639587434
chr4:155480571-155480883	0.362698337710471	0.5981712530396739	0.285381003218436	0.514651021912105	0.639225096155849	0.0691016440404312
chr4:155539887-155540225	0.120319437220487	0.8826664632911361	-1.60467238692132	8.49563188401325e-4	-0.149406803727091	0.700534131307398
chr4:155543874-155544110	0.0219799545455771	0.98797550513377	-0.10100010477334	0.8690845694333591	0.418667142186805	0.3360512104523111
chr4:155903515-155903942	0.099128670432715	0.8939350045637429	-0.152119852410591	0.682934869556712	0.285743281536992	0.329073948225812
chr4:155947223-155947520	-0.711364500959053	0.320590779634503	-0.0762149776776436	0.8879030398623121	-0.8057988851500211	0.0809220747974882
chr4:156275102-156275457	0.0907959747739522	0.8857958911182621	-0.3597061063074671	0.235064468889464	-0.0745336167394446	0.811862771345225
chr4:156363436-156363807	0.0651870283735315	0.913466291999818	-0.0666728833659114	0.82502665525236	-0.45151235613268	0.0835313233340656
chr4:156680006-156680334	0.206671291759529	0.58905137508407	-2.55146452870637	4.1605686425203594e-12	-0.310613386629327	0.167584293110231
chr4:156681099-156681398	0.347633518250023	0.499009634461996	0.69342821437924	0.0168992135102208	0.184961638442781	0.565603258480552
chr4:156708279-156708649	0.332767689121912	0.514497541478611	-1.40844573540153	5.064775968875879e-4	-0.498319419445085	0.136267033016298
chr4:156717216-156717504	-0.796465503506566	0.299946965207314	0.471594066936513	0.276200114387463	-1.40676953673129	0.0154595184942743
chr4:156730957-156731276	-0.398252713549733	0.6171669944236229	0.0481881726218618	0.92727612655056	-0.437165143102396	0.321634564498333
chr4:157090085-157090609	0.888665270477123	0.0291870374969801	-0.51499657785806	0.236126632927032	0.529582484734275	0.115878819450739
chr4:157299272-157299575	0.113387120242428	0.913466291999818	0.469709654789478	0.260034243047107	-2.26747491840916	9.87259043054725e-4
chr4:157889663-157890137	-0.0866620564245201	0.8993283816187909	-1.05212624234866	0.00129799822686926	0.155059144298831	0.598573722451173
